Iter,PrimalRes,DualRes
8621,1.2355876500008698,1.2355876500008698
8622,1.2355876500008662,1.2355876500008662
8623,1.2355876500008627,1.2355876500008627
8624,1.2355876500008627,1.2355876500008627
8625,1.2355876500008627,1.2355876500008627
8626,1.2355876500008627,1.2355876500008627
8627,1.2355876500008627,1.2355876500008627
8628,1.2355876500008591,1.2355876500008591
8629,1.2355876500008591,1.2355876500008591
8630,1.2355876500008556,1.2355876500008556
8631,1.2355876500008556,1.2355876500008556
8632,1.2355876500008556,1.2355876500008556
8633,1.235587650000852,1.235587650000852
8634,1.235587650000852,1.235587650000852
8635,1.235587650000852,1.235587650000852
8636,1.235587650000852,1.235587650000852
8637,1.2355876500008485,1.2355876500008485
8638,1.235587650000845,1.235587650000845
8639,1.235587650000845,1.235587650000845
8640,1.235587650000845,1.235587650000845
8641,1.235587650000845,1.235587650000845
8642,1.235587650000845,1.235587650000845
8643,1.2355876500008414,1.2355876500008414
8644,1.2355876500008378,1.2355876500008378
8645,1.2355876500008343,1.2355876500008343
8646,1.2355876500008307,1.2355876500008307
8647,1.2355876500008307,1.2355876500008307
8648,1.2355876500008307,1.2355876500008307
8649,1.2355876500008307,1.2355876500008307
8650,1.2355876500008307,1.2355876500008307
8651,1.2355876500008236,1.2355876500008236
8652,1.2355876500008236,1.2355876500008236
8653,1.2355876500008236,1.2355876500008236
8654,1.2355876500008236,1.2355876500008236
8655,1.2355876500008236,1.2355876500008236
8656,1.23558765000082,1.23558765000082
8657,1.23558765000082,1.23558765000082
8658,1.23558765000082,1.23558765000082
8659,1.2355876500008165,1.2355876500008165
8660,1.2355876500008165,1.2355876500008165
8661,1.235587650000813,1.235587650000813
8662,1.235587650000813,1.235587650000813
8663,1.235587650000813,1.235587650000813
8664,1.235587650000813,1.235587650000813
8665,1.235587650000813,1.235587650000813
8666,1.2355876500008058,1.2355876500008058
8667,1.2355876500008058,1.2355876500008058
8668,1.2355876500008058,1.2355876500008058
8669,1.2355876500008058,1.2355876500008058
8670,1.2355876500008058,1.2355876500008058
8671,1.2355876500008023,1.2355876500008023
8672,1.2355876500008023,1.2355876500008023
8673,1.2355876500008023,1.2355876500008023
8674,1.2355876500007987,1.2355876500007987
8675,1.2355876500007987,1.2355876500007987
8676,1.2355876500007952,1.2355876500007952
8677,1.2355876500007952,1.2355876500007952
8678,1.2355876500007952,1.2355876500007952
8679,1.2355876500007952,1.2355876500007952
8680,1.2355876500007916,1.2355876500007916
8681,1.235587650000788,1.235587650000788
8682,1.235587650000788,1.235587650000788
8683,1.235587650000788,1.235587650000788
8684,1.235587650000788,1.235587650000788
8685,1.2355876500007845,1.2355876500007845
8686,1.2355876500007845,1.2355876500007845
8687,1.2355876500007845,1.2355876500007845
8688,1.2355876500007845,1.2355876500007845
8689,1.235587650000781,1.235587650000781
8690,1.2355876500007774,1.2355876500007774
8691,1.2355876500007774,1.2355876500007774
8692,1.2355876500007774,1.2355876500007774
8693,1.2355876500007774,1.2355876500007774
8694,1.2355876500007774,1.2355876500007774
8695,1.2355876500007739,1.2355876500007739
8696,1.2355876500007703,1.2355876500007703
8697,1.2355876500007703,1.2355876500007703
8698,1.2355876500007703,1.2355876500007703
8699,1.2355876500007703,1.2355876500007703
8700,1.2355876500007668,1.2355876500007668
8701,1.2355876500007668,1.2355876500007668
8702,1.2355876500007668,1.2355876500007668
8703,1.2355876500007668,1.2355876500007668
8704,1.2355876500007632,1.2355876500007632
8705,1.2355876500007597,1.2355876500007597
8706,1.2355876500007597,1.2355876500007597
8707,1.2355876500007597,1.2355876500007597
8708,1.2355876500007597,1.2355876500007597
8709,1.235587650000756,1.235587650000756
8710,1.2355876500007703,1.2355876500007703
8711,1.2355876500007668,1.2355876500007668
8712,1.2355876500007632,1.2355876500007632
8713,1.2355876500007632,1.2355876500007632
8714,1.2355876500007632,1.2355876500007632
8715,1.2355876500007632,1.2355876500007632
8716,1.2355876500007632,1.2355876500007632
8717,1.2355876500007597,1.2355876500007597
8718,1.2355876500007597,1.2355876500007597
8719,1.235587650000756,1.235587650000756
8720,1.235587650000756,1.235587650000756
8721,1.235587650000756,1.235587650000756
8722,1.2355876500007525,1.2355876500007525
8723,1.2355876500007525,1.2355876500007525
8724,1.2355876500007525,1.2355876500007525
8725,1.2355876500007525,1.2355876500007525
8726,1.235587650000749,1.235587650000749
8727,1.2355876500007454,1.2355876500007454
8728,1.2355876500007454,1.2355876500007454
8729,1.2355876500007454,1.2355876500007454
8730,1.2355876500007454,1.2355876500007454
8731,1.2355876500007419,1.2355876500007419
8732,1.2355876500007419,1.2355876500007419
8733,1.2355876500007419,1.2355876500007419
8734,1.2355876500007383,1.2355876500007383
8735,1.2355876500007383,1.2355876500007383
8736,1.2355876500007348,1.2355876500007348
8737,1.2355876500007348,1.2355876500007348
8738,1.2355876500007348,1.2355876500007348
8739,1.2355876500007348,1.2355876500007348
8740,1.2355876500007312,1.2355876500007312
8741,1.2355876500007312,1.2355876500007312
8742,1.2355876500007277,1.2355876500007277
8743,1.2355876500007277,1.2355876500007277
8744,1.2355876500007277,1.2355876500007277
8745,1.2355876500007241,1.2355876500007241
8746,1.2355876500007241,1.2355876500007241
8747,1.2355876500007241,1.2355876500007241
8748,1.2355876500007241,1.2355876500007241
8749,1.2355876500007241,1.2355876500007241
8750,1.235587650000717,1.235587650000717
8751,1.235587650000717,1.235587650000717
8752,1.235587650000717,1.235587650000717
8753,1.235587650000717,1.235587650000717
8754,1.2355876500007135,1.2355876500007135
8755,1.2355876500007135,1.2355876500007135
8756,1.2355876500007135,1.2355876500007135
8757,1.2355876500007135,1.2355876500007135
8758,1.23558765000071,1.23558765000071
8759,1.2355876500007064,1.2355876500007064
8760,1.2355876500007064,1.2355876500007064
8761,1.2355876500007064,1.2355876500007064
8762,1.2355876500007064,1.2355876500007064
8763,1.2355876500007028,1.2355876500007028
8764,1.2355876500007028,1.2355876500007028
8765,1.2355876500007028,1.2355876500007028
8766,1.2355876500006993,1.2355876500006993
8767,1.2355876500006993,1.2355876500006993
8768,1.2355876500006957,1.2355876500006957
8769,1.2355876500006957,1.2355876500006957
8770,1.2355876500006957,1.2355876500006957
8771,1.2355876500006957,1.2355876500006957
8772,1.2355876500006922,1.2355876500006922
8773,1.2355876500006922,1.2355876500006922
8774,1.2355876500006886,1.2355876500006886
8775,1.2355876500006886,1.2355876500006886
8776,1.2355876500006886,1.2355876500006886
8777,1.235587650000685,1.235587650000685
8778,1.235587650000685,1.235587650000685
8779,1.235587650000685,1.235587650000685
8780,1.235587650000685,1.235587650000685
8781,1.2355876500006815,1.2355876500006815
8782,1.235587650000678,1.235587650000678
8783,1.235587650000678,1.235587650000678
8784,1.235587650000678,1.235587650000678
8785,1.235587650000678,1.235587650000678
8786,1.2355876500006744,1.2355876500006744
8787,1.2355876500006744,1.2355876500006744
8788,1.2355876500006744,1.2355876500006744
8789,1.2355876500006744,1.2355876500006744
8790,1.2355876500006673,1.2355876500006673
8791,1.2355876500006673,1.2355876500006673
8792,1.2355876500006673,1.2355876500006673
8793,1.2355876500006673,1.2355876500006673
8794,1.2355876500006673,1.2355876500006673
8795,1.2355876500006637,1.2355876500006637
8796,1.2355876500006637,1.2355876500006637
8797,1.2355876500006637,1.2355876500006637
8798,1.2355876500006602,1.2355876500006602
8799,1.2355876500006566,1.2355876500006566
8800,1.2355876500006566,1.2355876500006566
8801,1.2355876500006566,1.2355876500006566
8802,1.2355876500006566,1.2355876500006566
8803,1.235587650000653,1.235587650000653
8804,1.235587650000653,1.235587650000653
8805,1.235587650000653,1.235587650000653
8806,1.2355876500006495,1.2355876500006495
8807,1.2355876500006495,1.2355876500006495
8808,1.235587650000646,1.235587650000646
8809,1.235587650000646,1.235587650000646
8810,1.235587650000646,1.235587650000646
8811,1.235587650000646,1.235587650000646
8812,1.2355876500006424,1.2355876500006424
8813,1.2355876500006424,1.2355876500006424
8814,1.2355876500006389,1.2355876500006389
8815,1.2355876500006389,1.2355876500006389
8816,1.2355876500006353,1.2355876500006353
8817,1.2355876500006353,1.2355876500006353
8818,1.2355876500006353,1.2355876500006353
8819,1.2355876500006353,1.2355876500006353
8820,1.2355876500006318,1.2355876500006318
8821,1.2355876500006318,1.2355876500006318
8822,1.2355876500006318,1.2355876500006318
8823,1.2355876500006282,1.2355876500006282
8824,1.2355876500006282,1.2355876500006282
8825,1.2355876500006246,1.2355876500006246
8826,1.2355876500006246,1.2355876500006246
8827,1.2355876500006246,1.2355876500006246
8828,1.2355876500006246,1.2355876500006246
8829,1.235587650000621,1.235587650000621
8830,1.235587650000621,1.235587650000621
8831,1.2355876500006175,1.2355876500006175
8832,1.2355876500006175,1.2355876500006175
8833,1.235587650000614,1.235587650000614
8834,1.235587650000614,1.235587650000614
8835,1.235587650000614,1.235587650000614
8836,1.235587650000614,1.235587650000614
8837,1.2355876500006104,1.2355876500006104
8838,1.2355876500006104,1.2355876500006104
8839,1.2355876500006069,1.2355876500006069
8840,1.2355876500006069,1.2355876500006069
8841,1.2355876500006033,1.2355876500006033
8842,1.2355876500006033,1.2355876500006033
8843,1.2355876500006033,1.2355876500006033
8844,1.2355876500006033,1.2355876500006033
8845,1.2355876500005998,1.2355876500005998
8846,1.2355876500005998,1.2355876500005998
8847,1.2355876500005998,1.2355876500005998
8848,1.2355876500005962,1.2355876500005962
8849,1.2355876500005927,1.2355876500005927
8850,1.2355876500005927,1.2355876500005927
8851,1.2355876500005927,1.2355876500005927
8852,1.2355876500005927,1.2355876500005927
8853,1.2355876500005891,1.2355876500005891
8854,1.2355876500005891,1.2355876500005891
8855,1.2355876500005891,1.2355876500005891
8856,1.2355876500005856,1.2355876500005856
8857,1.235587650000582,1.235587650000582
8858,1.235587650000582,1.235587650000582
8859,1.235587650000582,1.235587650000582
8860,1.235587650000582,1.235587650000582
8861,1.2355876500005785,1.2355876500005785
8862,1.2355876500005785,1.2355876500005785
8863,1.2355876500005785,1.2355876500005785
8864,1.2355876500005785,1.2355876500005785
8865,1.2355876500005714,1.2355876500005714
8866,1.2355876500005714,1.2355876500005714
8867,1.2355876500005714,1.2355876500005714
8868,1.2355876500005714,1.2355876500005714
8869,1.2355876500005678,1.2355876500005678
8870,1.2355876500005678,1.2355876500005678
8871,1.2355876500005678,1.2355876500005678
8872,1.2355876500005678,1.2355876500005678
8873,1.2355876500005607,1.2355876500005607
8874,1.2355876500005607,1.2355876500005607
8875,1.2355876500005607,1.2355876500005607
8876,1.2355876500005607,1.2355876500005607
8877,1.2355876500005571,1.2355876500005571
8878,1.2355876500005571,1.2355876500005571
8879,1.2355876500005571,1.2355876500005571
8880,1.2355876500005571,1.2355876500005571
8881,1.2355876500005536,1.2355876500005536
8882,1.23558765000055,1.23558765000055
8883,1.23558765000055,1.23558765000055
8884,1.2355876500005465,1.2355876500005465
8885,1.2355876500005465,1.2355876500005465
8886,1.2355876500005465,1.2355876500005465
8887,1.2355876500005465,1.2355876500005465
8888,1.235587650000543,1.235587650000543
8889,1.235587650000543,1.235587650000543
8890,1.23558765000055,1.23558765000055
8891,1.2355876500005465,1.2355876500005465
8892,1.235587650000543,1.235587650000543
8893,1.235587650000543,1.235587650000543
8894,1.235587650000543,1.235587650000543
8895,1.2355876500005394,1.2355876500005394
8896,1.2355876500005394,1.2355876500005394
8897,1.2355876500005394,1.2355876500005394
8898,1.2355876500005394,1.2355876500005394
8899,1.2355876500005358,1.2355876500005358
8900,1.2355876500005323,1.2355876500005323
8901,1.2355876500005323,1.2355876500005323
8902,1.2355876500005287,1.2355876500005287
8903,1.2355876500005287,1.2355876500005287
8904,1.2355876500005287,1.2355876500005287
8905,1.2355876500005252,1.2355876500005252
8906,1.2355876500005252,1.2355876500005252
8907,1.2355876500005252,1.2355876500005252
8908,1.2355876500005216,1.2355876500005216
8909,1.235587650000518,1.235587650000518
8910,1.235587650000518,1.235587650000518
8911,1.235587650000518,1.235587650000518
8912,1.2355876500005145,1.2355876500005145
8913,1.2355876500005145,1.2355876500005145
8914,1.2355876500005145,1.2355876500005145
8915,1.2355876500005145,1.2355876500005145
8916,1.235587650000511,1.235587650000511
8917,1.2355876500005074,1.2355876500005074
8918,1.2355876500005074,1.2355876500005074
8919,1.2355876500005039,1.2355876500005039
8920,1.2355876500005039,1.2355876500005039
8921,1.2355876500005039,1.2355876500005039
8922,1.2355876500005003,1.2355876500005003
8923,1.2355876500005003,1.2355876500005003
8924,1.2355876500005003,1.2355876500005003
8925,1.2355876500005003,1.2355876500005003
8926,1.2355876500004932,1.2355876500004932
8927,1.2355876500004896,1.2355876500004896
8928,1.235587650000486,1.235587650000486
8929,1.2355876500004825,1.2355876500004825
8930,1.235587650000479,1.235587650000479
8931,1.2355876500004719,1.2355876500004719
8932,1.2355876500004683,1.2355876500004683
8933,1.2355876500004648,1.2355876500004648
8934,1.2355876500004612,1.2355876500004612
8935,1.2355876500004541,1.2355876500004541
8936,1.2355876500004506,1.2355876500004506
8937,1.2355876500004435,1.2355876500004435
8938,1.23558765000044,1.23558765000044
8939,1.2355876500004364,1.2355876500004364
8940,1.2355876500004328,1.2355876500004328
8941,1.2355876500004257,1.2355876500004257
8942,1.2355876500004221,1.2355876500004221
8943,1.2355876500004186,1.2355876500004186
8944,1.235587650000408,1.235587650000408
8945,1.2355876500004044,1.2355876500004044
8946,1.2355876500004008,1.2355876500004008
8947,1.2355876500003973,1.2355876500003973
8948,1.2355876500003902,1.2355876500003902
8949,1.2355876500003866,1.2355876500003866
8950,1.235587650000383,1.235587650000383
8951,1.235587650000376,1.235587650000376
8952,1.2355876500003724,1.2355876500003724
8953,1.2355876500003653,1.2355876500003653
8954,1.2355876500003582,1.2355876500003582
8955,1.2355876500003546,1.2355876500003546
8956,1.2355876500003475,1.2355876500003475
8957,1.235587650000344,1.235587650000344
8958,1.2355876500003404,1.2355876500003404
8959,1.2355876500003333,1.2355876500003333
8960,1.2355876500003298,1.2355876500003298
8961,1.2355876500003227,1.2355876500003227
8962,1.2355876500003191,1.2355876500003191
8963,1.235587650000312,1.235587650000312
8964,1.235587650000305,1.235587650000305
8965,1.2355876500003014,1.2355876500003014
8966,1.2355876500002942,1.2355876500002942
8967,1.2355876500002907,1.2355876500002907
8968,1.2355876500002836,1.2355876500002836
8969,1.23558765000028,1.23558765000028
8970,1.235587650000273,1.235587650000273
8971,1.2355876500002694,1.2355876500002694
8972,1.2355876500002587,1.2355876500002587
8973,1.2355876500002552,1.2355876500002552
8974,1.235587650000248,1.235587650000248
8975,1.2355876500002445,1.2355876500002445
8976,1.2355876500002374,1.2355876500002374
8977,1.2355876500002339,1.2355876500002339
8978,1.2355876500002267,1.2355876500002267
8979,1.2355876500002232,1.2355876500002232
8980,1.235587650000216,1.235587650000216
8981,1.235587650000209,1.235587650000209
8982,1.2355876500002019,1.2355876500002019
8983,1.2355876500001948,1.2355876500001948
8984,1.2355876500001912,1.2355876500001912
8985,1.2355876500001841,1.2355876500001841
8986,1.2355876500001806,1.2355876500001806
8987,1.2355876500001735,1.2355876500001735
8988,1.2355876500001663,1.2355876500001663
8989,1.2355876500001628,1.2355876500001628
8990,1.2355876500001557,1.2355876500001557
8991,1.2355876500001486,1.2355876500001486
8992,1.2355876500001415,1.2355876500001415
8993,1.2355876500001344,1.2355876500001344
8994,1.2355876500001308,1.2355876500001308
8995,1.2355876500001237,1.2355876500001237
8996,1.2355876500001166,1.2355876500001166
