Time,Contract_Price_Gen_VRES_Wind,EP_Price,H2_Price,Elec_GC_Price,Elec_Price,HPA_Price_Prod_H2_Green,Contract_Price_Gen_VRES_Solar,H2_GC_Price
1630,0.0,109.97123160617366,61.92196924230264,25.775537115623546,-26.171908314397413,99.73574391390228,55.000000000637264,38.44701774449403
1631,0.0,109.97123142101194,61.92196893898541,25.739693225314298,-26.10704460437726,99.73574349882574,55.00000000064636,38.44701774449403
1632,0.0,109.97123522715164,61.92197518007871,25.763831528925625,-26.150617603327053,99.73575204984769,55.0000000006389,38.44701774449403
1633,0.0,109.94926864012469,61.886124978003664,25.785878620332156,-26.083779309004736,99.68696773261044,55.00000000183671,38.44701774507288
1634,0.0,109.94926856004764,61.88612484823519,25.772381923157184,-26.2042248183636,99.68696755759164,55.000000001768996,38.44701774507287
1635,0.0,109.94926890040635,61.88612539866321,25.76020653979524,-26.20187072261453,99.68696829801212,55.000000001761755,38.44701774507287
1636,0.0,109.94926906640775,61.886125665909255,25.76858867980494,-26.20905894790351,99.68696865543302,55.000000001764604,38.44701774507286
1637,13.474163759872848,109.94926908686,61.88612569913925,25.803835572273854,-12.474892262848261,99.68696870038023,13.014788180077,38.44701774507287
1638,65.39641491402973,109.87750191942919,61.53720349013814,25.749063787267236,39.511738087406755,100.16647224002975,65.32521084055577,38.44701774722335
1639,65.41566728518013,109.91733863977888,61.63912746781129,25.798314182723285,39.57810769387484,100.16847233487253,65.45718869909598,38.4470177467874
1640,65.49781105203478,110.00056133745343,61.811182314898545,25.845638240077697,39.74007127939581,100.28067064776188,65.7341921830743,38.447017747318085
1641,65.6443597591015,110.10583515015702,62.00594019788216,25.874838296014964,39.975488286674334,100.50039114915658,66.10923859558379,38.447017871900925
1642,66.3869052338854,110.68826183759342,63.06038144391244,25.97408252786574,40.724330773140345,101.28527939950312,66.83325615019875,38.447017749076906
1643,0.0,109.94926888830028,61.88612537913417,25.886610888133774,-25.72300500410663,99.68696827182642,0.09954831726917807,38.44701774507287
1644,0.0,109.94926895955598,61.88612549440771,25.705082586733578,-25.858174123861264,99.68696842695651,0.0,38.44701774507287
