Time,jh,jd,jy,W,Elec_Price,H2_Price,Elec_GC_Price,H2_GC_Price,EP_Price,Gen_VRES_Solar_g,Gen_VRES_Wind_g,Gen_Conv_01_g,Cons_Elec_01_d,Demand_GC_Elec_01_d_gc,Offtaker_Grey_ep,Offtaker_Grey_q_h2gc,Offtaker_Import_ep,Gen_VRES_Solar_obj,Gen_VRES_Wind_obj,Gen_Conv_01_obj,Cons_Elec_01_obj,Demand_GC_Elec_01_obj,Offtaker_Grey_obj,Offtaker_Import_obj
75,3,4,1,137.42864955412188,127.27532469754205,83.02533637774884,8.799704359195298,117.36540174898703,169.1413410721361,0.0,2400.5919487051756,9416.595521908592,10902.58,2400.5919530799797,1315.696255759863,609.7383205538171,0.0,0.0,-326660.61917342653,-212374.2851758129,-3.915077777138572e6,-1440.7096253346572,-14911.454902293917,0.0
76,4,4,1,137.42864955412188,127.2753248858268,83.02533637774724,8.592878975552825,117.36540174897966,169.14134107211956,0.0,2814.242828149562,9416.595521907686,11303.220000000001,2814.2428332791483,1309.19081566075,618.4122406859674,0.0,0.0,-382366.1182904502,-212374.2869488143,-4.0532855242835255e6,-1979.9895774411125,-13465.869195806648,0.0
77,5,4,1,137.42864955412188,127.27532491100267,83.02533637801962,8.565466411355862,117.36540174898133,169.1413410720784,0.0,2869.0679714085945,9416.595521961499,11819.64,2869.0679766382195,1539.9882439543828,310.6823362945428,0.0,0.0,-389736.4635937774,-212374.287185885,-4.230841616506917e6,-2057.8866169480716,-64751.786573836114,0.0
78,6,4,1,137.42864955412188,127.27532544841081,83.02533637772896,7.974881489766243,117.36540174895833,169.1413410720704,0.0,4050.238134818295,9416.595521901281,12363.22,4050.2381422031926,1221.1931612019855,735.7424466309864,0.0,0.0,-547795.5458830707,-212374.2922464402,-4.417015639949199e6,-4101.104980491076,6088.2500568029645,0.0
79,7,4,1,137.42864955412188,131.45151169388882,89.28961517179164,8.565466411356848,117.36540113540796,177.49377514440783,0.0,2869.067971408598,10408.051975991879,12871.12,2869.067976638218,1569.99999999998,270.6666389814583,0.0,0.0,-401718.2273351793,-253769.91309654573,-4.536549656238554e6,-2057.8866169452376,-84534.07791868734,0.0
80,8,4,1,137.42864955412188,134.48663444774124,93.8422995199742,8.724706332173572,117.36540113539536,183.56402094384543,0.0,2550.588043422823,11128.611904557729,13273.2,2550.5880480713154,1569.9999999999884,270.6666389807752,0.0,0.0,-365273.133475802,-286453.0576103213,-4.631309705848241e6,-1626.3739391980598,-94064.3638238885,0.0
81,9,4,1,137.42864955412188,136.94136401230188,97.52439415792196,8.971381492721633,117.36540113539667,188.47348046180076,616.339257923543,1440.8983487981789,11711.382342036504,13362.62,2057.2376105921257,1569.9999999999914,270.6666389805262,0.0,-89931.75328615296,-210245.43406679726,-314486.00968554337,-4.628215073841435e6,-1058.0560335154842,-101772.21526710741,0.0
82,10,4,1,137.42864955412188,131.47999209099353,89.33233539253482,8.415517181840007,117.36540113539915,177.55073543874252,2294.1202468156,874.8463325415248,10414.813367041706,13177.779999999999,3168.9665855884077,1569.99999999998,270.6666389814473,0.0,-320937.1202613869,-122387.07322636731,-254066.4342269376,-4.639208232662646e6,-2510.5858010440097,-84623.50558079645,0.0
83,11,4,1,137.42864955412188,120.07817586090405,77.62747282194466,6.586561123038323,111.96754476815464,161.9441984008637,5204.556174963215,1622.3235990516448,7707.940196512514,12761.82,6826.879787497345,886.4999987687272,1181.9999983582718,0.0,-659233.7390198689,-205491.1919767194,-150750.5222405719,-4.644913871594297e6,-11651.564966752347,80461.0282018361,0.0
84,12,4,1,137.42864955412188,77.44923718674197,45.70280994057808,4.318380917290864,82.93018204810458,123.22770771962794,11333.621236811832,3456.928974822522,425.14024950810796,12231.86,11008.674,281.0847457886389,374.7796610515136,0.0,-926723.2130273861,-282664.8482260537,-475.4793519333725,-4.981558774800478e6,-32249.36646415491,25511.97907193548,0.0
85,13,4,1,137.42864955412188,82.21160496667532,49.227542697012254,4.318380564479158,83.5676146300311,124.0776249022105,11093.918029891589,1210.3906068176457,1306.5113233319044,11837.82,10654.037999999999,886.4999987691516,1181.9999983588636,0.0,-959956.566610333,-104735.08169497618,-4652.140641265723,-4.770536340552892e6,-32155.057941216597,80461.02818517176,0.0
86,14,4,1,137.42864955412188,81.3616920171815,48.59010690699139,4.318380623783796,82.93018211671516,123.22770865432675,11607.534078161245,1090.432997036912,1168.707451698725,11634.78,10471.302,657.0527146949178,876.0702862598854,0.0,-994534.3629993355,-93428.3783962281,-3593.3459531441476,-4.701554480891837e6,-32081.910943610485,59635.80451045949,0.0
87,15,4,1,137.42864955412188,80.80025982929561,48.17000029813277,4.318380772845631,82.93018204420407,123.22770773924066,12532.019388455012,1149.3647087704344,1062.0063657077935,11759.56,10583.604,281.0847457920741,374.7796610560939,0.0,-1.066708454344968e6,-97832.36156661535,-2967.1576005267416,-4.756745432279808e6,-32128.839571783887,25511.979065272608,0.0
88,16,4,1,137.42864955412188,94.52376843144351,58.46166558625202,4.3183804597918884,92.8017375306225,136.38978875141476,10477.602348559625,1033.562749955946,2541.414863088889,12279.580000000002,11051.622000000001,886.4999987686217,1181.9999983581554,0.0,-1.0356287313594882e6,-102159.56321958032,-28340.183394440654,-4.790592717424116e6,-32256.524298472854,80461.02820130292,0.0
89,17,4,1,137.42864955412188,103.38703533523388,65.10911576060515,4.418144711213009,99.44918770555954,145.2530556509607,10237.922718230993,925.7939589540933,3745.343284433427,13136.060000000001,11163.716699567825,886.4999987686214,1181.9999983581522,0.0,-1.103701101940501e6,-99805.38443095889,-55166.68606480217,-4.994236610209748e6,-31157.10846494993,80461.02820163064,0.0
90,18,4,1,137.42864955412188,115.78457223248576,74.40726918371254,5.399795206860619,108.74734112932853,157.6505935490999,8080.758892090061,1119.6534404450927,6688.607633092332,14116.02,9200.412350919058,886.4999987686682,1181.9999983582047,0.0,-979261.6547678075,-135684.49393162644,-119844.07671854692,-5.174515136874286e6,-21161.884138820613,80461.02820182827,0.0
91,19,4,1,137.42864955412188,130.21759307438518,87.4387353453609,7.404866078609529,117.36540113537922,175.0259353739161,4211.580866036293,978.6885242052305,10115.110552090484,14899.38,5190.269400540881,1569.9999999999716,270.66663898212835,0.0,-579608.1157056137,-134689.521445939,-241107.98303859076,-5.232039192618866e6,-6734.720069950876,-80659.56947894389,0.0
92,20,4,1,137.42864955412188,139.01885752553648,100.64063339074416,8.304947542565111,117.36540113536735,192.6284661058746,2328.353457836375,1061.7524610378587,12204.59402711275,15188.699999999999,3390.105925515798,1569.999999999993,270.6666389803901,0.0,-343021.8909519264,-156421.4126005186,-339328.6082690526,-5.194463519089384e6,-2873.202833455798,-108295.54272832736,0.0
93,21,4,1,137.42864955412188,143.91445624453556,107.98403251818043,9.000572526942575,117.3654011353879,202.41966494309185,992.9753089268844,1005.8802246219872,13366.844415240766,14959.7,1998.8555373873382,1569.999999999995,270.6666389801778,0.0,-151840.84793392193,-153814.20348873205,-401922.25450941315,-5.047192128806122e6,-998.8552739018633,-123667.72490277793,0.0
94,22,4,1,137.42864955412188,144.48824864652477,108.84472181507032,9.454783657396664,117.36540113540474,203.56725067237147,0.0,1090.4329970369934,13503.066953606834,14187.5,1090.4329990211577,1569.9999999999952,270.66663898015787,0.0,0.0,-167864.56208812774,-409631.1176867313,-4.79221652701493e6,-297.2608602417331,-125469.43449774475,0.0
95,23,4,1,137.42864955412188,140.5001822732845,102.86262233151666,9.510655878660055,117.36540113541083,195.59111802721137,0.0,978.6885242052398,12556.271426642707,13128.960000000001,978.6885259855087,1569.9999999999936,270.6666389803147,0.0,0.0,-146813.8858057177,-357668.01797513873,-4.50439673858934e6,-239.457669089943,-112946.90624482316,0.0
96,24,4,1,137.42864955412188,137.33078084645618,98.10852037385904,9.644356549865336,117.36540113542041,189.25231541651706,0.0,711.2871092766673,11803.832842059448,12109.119999999999,711.2871105690112,1569.9999999999916,270.66663898049734,0.0,0.0,-104541.52061417053,-319064.6116454867,-4.20831661106856e6,-126.48226362367586,-102994.986146009,0.0
97,1,5,1,1.0,-4.3185299543001685,-15.506053914955158,4.318381443718866,82.9301820688229,123.22770773472502,0.0,14474.750581538116,5.863741905670605e-9,11490.92,10341.828,281.0847457776381,374.7796610361814,0.0,0.0,2.149653623077029,4.663485116991079e-7,-5.630032329164467e6,-32019.970275271808,25511.97907440317,0.0
98,2,5,1,1.0,79.4624942909118,47.1661615767202,4.3183819260891,82.93018251382072,123.22845466249333,0.0,13905.233512891793,807.856945092153,11729.259999999998,10556.333999999999,281.08474781491117,374.77966375254545,0.0,0.0,-1.16499264771208e6,-1716.5226009663165,-4.760624319028879e6,-32118.011168751153,25511.769476084082,0.0
99,3,5,1,1.0,101.41749110010475,63.63195814023074,4.711442891377565,97.97203005514797,143.2835122683212,0.0,10578.34042087399,3277.759543543209,12083.1,10578.340323656284,886.4999987802354,1181.9999983724583,0.0,0.0,-1.1226679922663649e6,-48250.57068531617,-4.633610681275824e6,-27968.835915326665,80461.0280684927,0.0
100,4,5,1,1.0,113.78810250196456,72.90991753881104,5.921377954650456,107.24998952995064,155.6541248563289,0.0,8157.248351613649,6214.631617315876,12598.88,8157.248366754078,886.4999987845564,1181.9999983771295,0.0,0.0,-976499.9621272492,-106963.65494619147,-4.667422629582049e6,-16635.157788806726,80461.02810870486,0.0
101,5,5,1,1.0,115.8465185613116,74.45372954467062,5.865759631529034,108.79380155667029,157.71254088751095,0.0,8268.485638702014,6703.314330009372,13198.8,8268.485654041002,886.4999987865357,1181.9999983793582,0.0,0.0,-1.006376224291207e6,-120258.86563132855,-4.85260456901296e6,-17091.94342428891,80461.02811277608,0.0
102,6,5,1,1.0,117.82112076285497,75.93468115671637,5.809642415643431,110.27475319583873,159.68714306923098,0.0,8380.720936455456,7172.099032029426,13779.82,8380.720951993391,886.4999987893054,1181.9999983824896,0.0,0.0,-1.036114925360008e6,-133958.0352821981,-5.029001864649096e6,-17559.09668476625,80461.02811636383,0.0
103,7,5,1,1.0,118.90350727118329,76.74647095949001,5.695886974617221,111.08654301832446,160.7695294972492,0.0,8608.23464644177,7429.065321609929,14264.300000000001,8608.234662383074,886.4999987914023,1181.999998384865,0.0,0.0,-1.0725808224723572e6,-141860.064350266,-5.181736883119161e6,-18525.38893525116,80461.02811824481,0.0
104,8,5,1,1.0,119.99414511002804,77.5644492984286,5.638240733837637,111.90452138262685,161.86016731442373,0.0,8723.529419510418,7687.9905483079,14638.519999999999,8723.529435648083,886.4999987941637,1181.999998387997,0.0,0.0,-1.0959578139522464e6,-150103.6581873619,-5.294865472185951e6,-19024.943895923512,80461.02812011112,0.0
105,9,5,1,1.0,119.78501495935379,77.40760160553118,5.5214201039911055,111.74767368431992,161.65103705036967,0.0,8957.17844095938,7638.341526435941,14822.519999999999,8957.178457475977,886.4999987935707,1181.9999983873242,0.0,0.0,-1.1223920986628693e6,-148501.06347474456,-5.361110346126678e6,-20057.67788484795,80461.02811975623,0.0
106,10,5,1,1.0,117.08682942154731,75.38396228940348,5.281569105589637,109.72403431732998,158.95285123258506,0.0,9436.927075920768,6997.772890640297,14661.699999999999,9436.92709295877,886.4999987881442,1181.9999983811756,0.0,0.0,-1.1547816532978015e6,-128755.6434395673,-5.345451224457599e6,-22263.590104260016,80461.02811507523,0.0
107,11,5,1,1.0,109.36471464072517,69.59237567663455,4.528267883793721,103.93244763552806,151.23073567526652,102.72320958843966,10843.909422907762,5164.487331259288,14338.12,10946.631003434222,886.4999987819957,1181.9999983742782,0.0,-11699.45271451865,-1.2350451864006994e6,-81796.61840942974,-5.343998491297526e6,-29939.84984441357,80461.02809834285,0.0
108,12,5,1,1.0,102.45021596871163,64.406501067095,4.318416119630278,98.74657298761448,144.31623617238992,1232.6549383269007,10843.909422791066,3522.9355994032085,13826.5,11363.166550795864,886.4999987803255,1181.9999983725293,0.0,-131608.88160210266,-1.1577893755612834e6,-51762.17299449962,-5.257756961096108e6,-32280.395389676713,80461.02807371358,0.0
109,13,5,1,1.0,101.6963880574034,63.84112740828826,4.318417212364171,98.18119932488993,143.562404626471,3252.838752500426,8493.970605549455,3343.9705879930575,13317.779999999999,11363.166545640062,886.4999987802561,1181.999998372473,0.0,-344849.06692028634,-900486.6397144552,-49173.95527607121,-5.082815796896374e6,-32280.382972759486,80461.02806982827,0.0
110,14,5,1,1.0,91.69023492337675,56.3365122276957,4.318417402950035,90.67658406225767,133.5562510506689,3869.1780098824097,8723.52941899931,2257.2125153151533,13076.92,11363.166548198886,886.4999987817275,1181.999998374773,0.0,-371474.5663394692,-837534.3030471881,-21541.671348860807,-5.125676837267796e6,-32280.38080710057,80461.02797451873,0.0
111,15,5,1,1.0,81.36169747970175,48.59010692502931,4.318417905410047,82.93018216165665,123.22770873547752,4999.109736121863,8839.838562699482,1168.7074568563103,13179.44,11363.166550557815,858.8920894069774,1145.1894525419673,0.0,-428324.299013757,-757398.3880378524,-3593.352337231874,-5.30029634137612e6,-32280.375097563767,77955.26840068081,0.0
112,16,5,1,1.0,81.3616979019054,48.5901069063978,4.318418037563248,82.93018214587256,123.2277087123277,4999.109736121863,9807.778021194334,1168.707452194595,13749.119999999999,11363.166553640169,659.76236159571,879.6831487936106,0.0,-428324.3017850477,-840331.5579645028,-3593.352830664793,-5.519610376174954e6,-32280.373595884936,59881.73906171754,0.0
113,17,5,1,1.0,97.59666262782939,60.766333284186416,4.31841728307492,95.10640517526558,139.46267912239338,3697.964804771557,9933.511005283692,2849.6241356499654,14708.1,11363.166554472033,886.4999987802379,1181.999998372615,0.0,-376878.3785860049,-1.0123745678993348e6,-36623.2038729472,-5.648178269391122e6,-32280.38216926145,80461.02804435493,0.0
114,18,5,1,1.0,114.9905442745589,73.81174705682915,4.418725346349549,108.15181905937983,156.85656422617103,1609.3145629935757,9559.486057754717,6500.099338496644,15895.900000000001,11168.794393972865,886.4999987856254,1181.9999983783318,0.0,-192167.07655735433,-1.1414912481077483e6,-114607.99197280791,-5.8042222612535395e6,-31150.61700920407,80461.02811119595,0.0
115,19,5,1,1.0,127.27532765099056,83.02533637930338,5.569764482076166,117.36540171475194,169.14134111169895,136.956420634245,8723.529419526682,9416.595522314641,16889.579999999998,8860.485856576488,1079.249303856573,925.0009231097139,0.0,-18193.988317371317,-1.15887806946254e6,-212374.31298724306,-5.938590780891881e6,-19626.986744218942,37629.853346249816,0.0
116,20,5,1,1.0,127.27532789324314,83.02533637303993,5.2815691040190735,117.36540171534591,169.14134111256672,0.0,9436.927075945403,9416.595520387062,17217.54,9436.92709295822,955.0086864334462,1090.6550796748452,0.0,0.0,-1.2509297703767696e6,-212374.31526843738,-6.046847346420471e6,-22263.590119081317,65237.587483872514,0.0
117,21,5,1,1.0,124.70612815726192,81.09843615966476,5.033367985549725,115.4385085813334,166.57215023783056,0.0,9933.511005572595,8806.648959701033,16967.16,9933.511021579263,886.4999988365595,1181.9999984264143,0.0,0.0,-1.2887687127920627e6,-188964.7911767438,-6.007815522493232e6,-24667.43355171106,80461.02812912449,0.0
118,22,5,1,1.0,118.91190954231435,76.75277212276254,4.906137044031596,111.09284418173998,160.77793104842945,0.0,10188.200055129362,7431.059910035571,15846.26,10188.200066142326,886.4999987914207,1181.9999983848859,0.0,0.0,-1.2614830290570196e6,-141922.49357641616,-5.724941019311505e6,-25947.4397579816,80461.02811828192,0.0
119,23,5,1,1.0,112.22002931962177,71.73386182396754,4.711442880347197,106.07393380224909,154.08605055644384,0.0,10578.340421015777,5842.359543493505,14647.699999999999,10578.340323645318,886.4999987834445,1181.9999983758844,0.0,0.0,-1.2369409188618143e6,-97510.5652657816,-5.4118907824224755e6,-27968.836032009647,80461.02810533668,0.0
120,24,5,1,1.0,106.51317139368815,67.45371828372093,4.579238078177271,101.79379022631427,148.37919247267834,0.0,10843.90942286997,4487.510541135375,13558.42,10843.908621512011,886.4999987810565,1181.9999983732616,0.0,0.0,-1.2046760258812907e6,-68035.13248029584,-5.105271245591891e6,-29384.658391291887,80461.02808968895,0.0
121,1,6,1,4.927671058322403,76.54266967304818,44.978395817653066,4.318380843488503,82.93018203882917,123.22770759375791,0.0,14223.664360040388,252.84610438342818,11492.68,10343.412,281.08474579795626,374.7796610638058,0.0,0.0,-1.1501404423474881e6,-168.17344263411724,-4.701557474123953e6,-32020.784812454876,25511.97910467421,0.0
122,2,6,1,4.927671058322403,78.57976508464101,46.504514480413235,4.3183808700313575,82.93018202814336,123.22770804234577,0.0,14063.851766978223,639.9986977497764,11720.02,10548.018,281.0847458079482,374.77966107712837,0.0,0.0,-1.1658672364638376e6,-1077.5461354867148,-4.767354995612205e6,-32114.649919972566,25511.97897548507,0.0
123,3,6,1,4.927671058322403,81.36169163877308,48.59010690696702,4.318380923627337,82.93018212269519,123.22770866779996,0.0,13130.041001042713,1168.7074518153522,12108.460000000001,10897.614000000001,677.8557524613552,903.8076699483378,0.0,0.0,-1.1249828657166322e6,-3593.3455108954076,-4.885796706795083e6,-32226.59386609681,61523.942042289505,0.0
124,4,6,1,4.927671058322403,90.4838514505065,55.43172800075587,4.318389468537359,89.77179991907646,132.3498719958093,0.0,12238.506621316435,2136.213341035786,12601.720000000001,11341.548,886.4999987715777,1181.9999983619339,0.0,0.0,-1.1602378532033544e6,-18891.603275438974,-4.962103655801123e6,-32280.580800813055,80461.02814855339,0.0
125,5,6,1,4.927671058322403,81.36169213653669,48.59010690700002,4.318416308437094,82.93018212271497,123.22770866777408,0.0,14223.664360042427,1168.7074518220345,13214.619999999999,11363.166555669832,684.1240719606319,912.1654292807067,0.0,0.0,-1.218685104853344e6,-3593.3460926354455,-5.313863428678179e6,-32280.393244233404,62092.870939329936,0.0
126,6,6,1,4.927671058322403,81.36169235871532,48.59010690753909,4.318416374572124,82.9301821230907,123.22770866829417,0.0,14710.366348007286,1168.7074519529945,13861.66,11363.16655624452,764.2930774688067,1019.0574366249398,0.0,0.0,-1.2603857882037566e6,-3593.346352297245,-5.562839861054391e6,-32280.392492730054,69369.217316206,0.0
127,7,6,1,4.927671058322403,81.36169289302238,48.59010690585138,4.318416535385318,82.9301821222348,123.22770866700266,0.0,15888.90241769467,1168.7074515472066,14471.460000000001,11363.166556453143,479.92504175293163,639.9000556704397,0.0,0.0,-1.361362897845371e6,-3593.346976745932,-5.796528572601843e6,-32280.39066538294,43559.23859359964,0.0
