Time,jh,jd,jy,W,Elec_Price,H2_Price,Elec_GC_Price,H2_GC_Price,EP_Price,Gen_VRES_Solar_g,Gen_VRES_Wind_g,Gen_Conv_01_g,Cons_Elec_01_d,Demand_GC_Elec_01_d_gc,Prod_H2_Green_e_in,Prod_H2_Green_q_elec_gc,Prod_H2_Green_h2_out,Prod_H2_Green_q_h2gc,Offtaker_Green_h2_in,Offtaker_Green_q_h2gc,Offtaker_Green_ep,Offtaker_Grey_ep,Offtaker_Grey_q_h2gc,Offtaker_Import_ep,Gen_VRES_Solar_obj,Gen_VRES_Wind_obj,Gen_Conv_01_obj,Cons_Elec_01_obj,Demand_GC_Elec_01_obj,Prod_H2_Green_obj,Offtaker_Green_obj,Offtaker_Grey_obj,Offtaker_Import_obj
11,11,1,1,64.88673118303063,-4.318527774861673,-5.313212795572258,4.3184180999032264,82.93017891909763,123.22770143788557,1996.273823150428,16062.776746553294,9.037202252637924e-11,15075.220000000001,11363.166556090877,2983.8305229375997,6695.884036498524,1989.2203486250662,1989.2203486249873,1989.2203627861095,1614.4406774387114,1491.915272089582,281.08474624851664,374.7796616646785,0.0,0.21894124860227748,1.7616843722207705,7.187365632298088e-9,-7.31863493372165e6,-32280.372887505357,-132399.7155362951,-42625.60330510838,25511.979706688522,0.0
12,12,1,1,64.88673118303063,-4.3185277749036395,-5.313212795598058,4.318418099908304,82.93017891909768,123.22770143788557,2246.814868361878,15223.175701341846,9.037202252633814e-11,14486.16,11363.166556084238,2983.8305229375997,6106.824036505156,1989.2203486250662,1989.2203486249873,1989.2203627861095,1614.4406774387114,1491.915272089582,281.08474624851664,374.7796616646785,0.0,0.24641941020672675,1.6696017240319634,7.187365632298612e-9,-7.043327844879698e6,-32280.372887447673,-134943.52290223847,-42625.6033051596,25511.979706688537,0.0
13,13,1,1,64.88673118303063,89.53001215793614,54.71634593747216,4.31841737208041,89.0564190000047,131.39603676343896,5820.895432892885,7829.54091527228,2040.543610376637,13917.980000000001,11363.166556055015,1773.000016366155,2287.2698052689157,1182.00001091077,1182.0000109106968,1181.9999998369162,5.188315535059527e-9,886.4999998776873,886.4999988874829,1181.9999985166312,0.0,-546281.8948354431,-734790.1188393119,-16899.63395406076,-5.47077537228559e6,-32280.38115787726,2220.6889909607125,-41169.865686554185,80461.02284624088,0.0
14,14,1,1,64.88673118303063,-4.3185277748034725,-5.313212795540331,4.318418099919963,82.93017891909777,123.22770143788557,8438.322034756939,8112.548534946791,9.037202252644102e-11,13567.039999999999,11363.166556058548,2983.8305229375997,5187.704036530883,1989.2203486250662,1989.2203486249873,1989.2203627861095,1614.4406774387114,1491.915272089582,281.0847462485167,374.7796616646786,0.0,0.9254719861783087,0.8897428155323723,7.187365632297741e-9,-6.612028921109869e6,-32280.372887315185,-138912.66734587072,-42625.60330504464,25511.97970668858,0.0
15,15,1,1,64.88673118303063,-4.318527774857786,-5.313212795571312,4.318418099918517,82.93017891909781,123.22770143788625,8893.35784046752,7765.212729236206,9.037202252638425e-11,13674.740000000002,11363.166556063798,2983.8305229375997,5295.404036525627,1989.2203486250662,1989.2203486249873,1989.2203627861095,1614.4406774387116,1491.915272089582,281.08474624851664,374.77966166467854,0.0,0.9753784810527577,0.8516492344933795,7.1873656322981356e-9,-6.66267660191946e6,-32280.372887331614,-138447.5737166402,-42625.603305107186,25511.979706688406,0.0
16,16,1,1,64.88673118303063,101.82466424359876,63.937335123098336,4.31841727116549,98.27740818755923,143.69068901178727,8046.525681077751,4631.489362661033,3374.424915482378,14279.44,11363.166556048316,1773.000016363367,1314.8484995003234,1182.0000109089112,1182.0000109088455,1181.9999998357198,2.038152642050243e-9,886.4999998767897,886.4999988875813,1181.9999985167565,0.0,-854083.0312772797,-491600.5529556935,-49604.85780449485,-5.430842808021386e6,-32280.382304590305,-1978.6324907471135,-41169.865687524856,80461.02284777779,0.0
17,17,1,1,64.88673118303063,83.4822817210873,50.18054729056608,4.318417699928001,84.52062042311472,125.34830523143732,10306.389140283381,5265.831485737884,1433.9593281480272,15233.18,11363.166556084347,1773.0000163726568,4209.0540874763055,1182.0000109151047,1182.0000109150271,1181.99999984186,3.296807841334426e-7,886.4999998813951,886.4999988872117,1181.9999985162715,0.0,-904908.1750220375,-462343.68748099037,-6393.256098976111,-6.054827159591467e6,-32280.377432490473,10519.758854530344,-41169.86565684715,80461.02293145197,0.0
18,18,1,1,64.88673118303063,87.81474629230372,53.42989552676725,4.3184177766905965,87.76996858866288,129.68076954891723,8971.01099137248,7303.0657481802455,1868.5032135842232,16369.58,11363.166556091883,1773.000016367149,4910.910202026032,1182.0000109114326,1182.0000109113582,1181.9999998373883,6.983163759657594e-9,886.4999998780413,886.4999988874545,1181.999998516594,0.0,-826527.627532872,-672854.5547837433,-13547.1210285766,-6.412345548667931e6,-32280.376560224307,13550.66763730158,-41169.86568619947,80461.02284570585,0.0
19,19,1,1,64.88673118303063,113.99965587797105,73.06857888028695,4.318417258575508,107.40865194591765,155.86568068924086,5546.959014951604,7303.065748180325,6264.855196256028,17341.88,11363.166556070244,1773.0000163623265,1486.858218703539,1182.0000109082175,1182.0000109081577,1181.9999998350313,1.2775439397951283e-9,886.4999998762735,886.4999988877063,1181.9999985169059,0.0,-656305.5024164702,-864084.6673142078,-108283.68938262074,-6.318045645304931e6,-32280.382447652366,-1235.8228428811708,-41169.86568862965,80461.02284810416,0.0
20,20,1,1,64.88673118303063,127.27532898843431,83.02533488424615,4.948358810073474,117.36540124178295,169.14134670955568,1609.3145668521183,8493.970605777813,9416.595521785051,17841.4,10103.285191416335,1678.4807449104023,1.1011211149617878e-8,1118.9871632736015,1118.987163273547,1118.98715186934,9.081260371782028e-10,839.2403639020051,933.7596367051244,1118.9871458573703,0.0,-212789.5068570453,-1.1231041175480676e6,-212374.32558140974,-6.252035502935749e6,-25519.07871176031,-7248.510864868687,-38975.077981351336,69959.3717990531,0.0
21,21,1,1,64.88673118303063,132.53236635556942,90.91089365950407,6.348468124435051,117.36540124182319,179.65548482002345,0.0,7303.0657481803655,10664.654191043404,17561.72,7303.065761531213,405.9999842875723,2.982397457457829e-9,270.6666561917148,270.6666561916603,270.66665032712694,9.081261568242271e-10,202.99998774534518,1569.9999999999661,270.6666387756163,0.0,0.0,-1.0142558653696274e6,-265158.1566250338,-6.067846179428069e6,-13333.68503826586,-1753.3096783853143,-9427.514298734473,-87927.96210475836,0.0
22,22,1,1,64.88673118303063,146.9599344942032,112.55224878622872,8.481101811547065,117.36540124192214,208.5106249946813,0.0,3037.797217123132,14089.862729896775,16721.66,3037.797222673374,405.99998428364967,1.4525970338221716e-9,270.66665618909974,270.6666561890453,270.6666503254418,9.081261568242337e-10,202.99998774408135,1569.999999999991,270.6666387733973,0.0,0.0,-472198.34751634387,-443731.5915935035,-5.553898550321163e6,-2307.0517068854315,-1753.3104684165737,-9427.514299831193,-133230.53217920652,0.0
23,23,1,1,64.88673118303063,139.38341124301786,101.18746353607845,8.208301396601145,117.36540124190942,193.357577992881,0.0,3583.398195158017,12291.141750865118,15468.539999999999,3583.3982017060416,405.9999842846533,1.5545461015051897e-9,270.66665618976884,270.66665618971433,270.6666503259108,9.081261568242337e-10,202.9999877444331,1569.9999999999852,270.6666387740155,0.0,0.0,-528879.8766930915,-343793.6062845648,-5.279117465686427e6,-3210.1838854211564,-1753.3103673576043,-9427.51429952274,-109440.24838631053,0.0
24,24,1,1,64.88673118303063,134.8335452584883,94.3626646458181,8.271535989604722,117.36540124191204,184.25784613722183,0.0,3456.9289748086717,11210.970971446857,14261.900000000001,3456.928981125425,405.9999842857812,1.5296604580655168e-9,270.6666561905208,270.6666561904663,270.66665032649007,9.081261568242337e-10,202.99998774486752,1569.9999999999766,270.66663877477794,0.0,0.0,-494704.10180888185,-290327.97161176195,-4.953715221365466e6,-2987.5878352314976,-1753.3103907851691,-9427.514299141229,-95153.6693728349,0.0
25,1,2,1,33.815890027638034,-4.318530850322053,-10.157826004464782,4.31838477677645,82.93017891887426,123.22770143825,0.0,13096.930582007735,1.7339958861832814e-10,10113.099999999999,9101.789999999999,2983.830522937472,3995.140524513976,1989.2203486249812,1989.2203486248295,1989.2203627856684,1614.4406774386982,1491.9152720892512,281.0847462485484,374.7796616647114,0.0,0.0,1.9131150866232929,1.3790620783330705e-8,-4.97238024482989e6,-31002.22332155887,-134425.79433206847,-52262.606550924014,25511.979706504477,0.0
26,2,2,1,33.815890027638034,-4.318530821212266,-10.157826004464184,4.318384113800597,82.93017891887435,123.22770143825,0.0,13307.530581891295,1.7339958861832577e-10,10323.7,9291.33,2983.830522937472,4016.20052312641,1989.2203486249812,1989.2203486248295,1989.2203627856684,1614.4406774386982,1491.9152720892512,281.08474624854847,374.7796616647115,0.0,0.0,1.9523133673719713,1.3790620778282892e-8,-5.073209739526449e6,-31207.56483969609,-134334.85173044825,-52262.606550922734,25511.97970650452,0.0
27,3,2,1,33.815890027638034,-4.318530778063731,-10.157826004463152,4.31838313111446,82.93017891887419,123.22770143824931,0.0,13619.830581718708,1.7339958861832918e-10,10636.000000000002,9572.400000000001,2983.830522937472,4047.4305210697103,1989.2203486249812,1989.2203486248295,1989.2203627856684,1614.440677438698,1491.9152720892512,281.0847462485484,374.77966166471134,0.0,0.0,2.0109264349812292,1.3790620770801223e-8,-5.222526273355487e6,-31478.998875719946,-134199.9924520636,-52262.60655091991,25511.97970650463,0.0
28,4,2,1,33.815890027638034,-4.318530716597385,-10.157826004460633,4.318381731365172,82.93017891887426,123.22770143825,0.0,14065.150581472864,1.7339958861834138e-10,11081.32,9973.187999999998,2983.830522937472,4091.9625181401216,1989.2203486249812,1989.2203486248295,1989.2203627856684,1614.4406774386982,1491.9152720892512,281.0847462485484,374.7796616647114,0.0,0.0,2.095499725495756,1.3790620760143956e-8,-5.435020454622446e6,-31797.72741649363,-134007.6917714415,-52262.60655091578,25511.979706504477,0.0
29,5,2,1,33.815890027638034,81.36169098214991,48.59010545354612,4.318381646898128,82.9301793330863,123.22771611542174,0.0,13130.041000999841,1168.707451575123,11610.380000000001,10449.342,2688.36850877404,2680.6989374679897,1792.2456725160266,1792.245672515875,1792.245661432296,1220.4913265410548,1344.184246074222,428.81575269811634,571.754336930802,0.0,0.0,-1.1249828665880451e6,-3593.3447434950212,-4.692048695574167e6,-32071.98622679722,-33.43528991899802,38790.426543016074,38920.42248520723,0.0
30,6,2,1,33.815890027638034,93.01615731185244,57.33095574004781,4.31838146248298,91.6710288021511,134.8821831677027,0.0,11527.137707847867,2390.2022557000078,12144.34,10929.906,1773.0000163659515,597.2316414581469,1182.0000109106343,1182.0000109104983,1181.9999998372157,6.917137541824268e-9,886.4999998779118,886.499998887554,1181.9999985167121,0.0,0.0,-1.121988632181622e6,-24622.715915345005,-4.758193917566878e6,-32233.845250709506,-5077.624836347459,-41169.86568712794,80461.02284500327,0.0
31,7,2,1,33.815890027638034,110.99530558902055,70.81531773638514,5.580081919645152,105.15539080208295,152.86133249864884,0.0,8839.83856414557,5551.601403645495,12618.44,8839.838580311014,1773.0000163614466,9.344202148648458e-9,1182.0000109076311,1182.0000109075136,1181.9999998350524,2.70006689395834e-9,886.4999998762893,886.4999988878276,1181.9999985170475,0.0,0.0,-1.0305076061293167e6,-90533.36339555902,-4.709601111101279e6,-19535.675837046227,-7656.7007537282625,-41169.865689615806,80461.02284706035,0.0
32,8,2,1,33.815890027638034,105.44380111432088,66.65168881012421,4.755808577944313,100.99176187483424,147.30982726265876,171.2132082870358,10317.172482629916,4233.634273827249,12949.02,10488.3857101415,1773.0000163625377,1.710652954699677e-7,1182.0000109083585,1182.0000109082357,1181.9999998356222,3.323070301444678e-9,886.4999998767167,886.4999988877237,1181.9999985169234,0.0,-18867.62872739185,-1.1369483807135953e6,-63372.08793219802,-4.899519711794137e6,-27501.54367116039,-7656.699403765655,-41169.865688719176,80461.02284674981,0.0
33,9,2,1,33.815890027638034,104.92726004280323,66.26428291303924,4.64455334648544,100.6043559776641,146.79328606647474,650.5724689448135,10060.323803423667,4111.003691876392,13048.900000000001,10710.896292098265,1773.0000163626464,5.846196926820226e-7,1182.0000109084308,1182.0000109083076,1181.9999998356718,3.396009517886008e-9,886.4999998767538,886.4999988877158,1181.9999985169136,0.0,-71284.4051634299,-1.102327922424557e6,-61216.92440060811,-4.942422437414966e6,-28680.808858638076,-7656.69918085559,-41169.865688652164,80461.02284671122,0.0
34,10,2,1,33.815890027638034,-4.318527774175312,-10.157826004443487,4.318418100074063,82.93017891887426,123.22770143825,1715.9450798362366,14148.705489867043,1.7339958861839184e-10,12880.82,11363.16655575121,2983.830522937472,4501.484036837731,1989.2203486249812,1989.2203486248295,1989.2203627856684,1614.4406774386982,1491.9152720892512,281.0847462485484,374.7796616647114,0.0,0.18819473442363233,1.5517465584343881,1.3790620249933192e-8,-6.2886417740836525e6,-32280.372885564117,-132239.04903367962,-52262.6065508817,25511.979706504477,0.0
35,11,2,1,33.815890027638034,-4.31852471889555,-10.157826004405784,4.318383665357621,82.93017891887433,123.22770143824948,5014.269444864235,10468.30111261813,1.733995886184911e-10,12498.74,11248.866,2983.830522937472,4233.704518418393,1989.2203486249812,1989.2203486248295,1989.2203627856684,1614.4406774386982,1491.9152720892512,281.08474624854824,374.7796616647112,0.0,0.707280445327342,1.476590908037906,1.379061972015683e-8,-6.108072990660548e6,-32277.494240314278,-133395.56962290354,-52262.606550805795,25511.97970650463,0.0
36,12,2,1,33.815890027638034,-4.318524701697377,-10.157826004461768,4.31838347118407,82.93017891887426,123.22770143825,6715.349403814937,8272.021153598307,1.7339958861833135e-10,12003.539999999999,10803.186,2983.830522937472,4184.184518006566,1989.2203486249812,1989.2203486248295,1989.2203627856684,1614.4406774386982,1491.9152720892512,281.0847462485484,374.7796616647114,0.0,0.9484122433314042,1.1682617936021416,1.3790619717161972e-8,-5.873501368333311e6,-32202.353203823855,-133609.41674482048,-52262.60655091802,25511.979706504477,0.0
37,13,2,1,33.815890027638034,-4.318524700011757,-10.157826004470895,4.318383452097732,82.93017891887426,123.22770143825,7182.497448856863,7418.173108549585,1.7339958861830447e-10,11616.84,10455.155999999999,2983.830522937472,4145.514517966087,1989.2203486249812,1989.2203486248295,1989.2203627856684,1614.4406774386982,1491.9152720892512,281.0847462485484,374.7796616647114,0.0,1.0145127821415372,1.0478014774635085,1.3790619716867547e-8,-5.689898895994085e6,-32074.615594415693,-133776.4087079009,-52262.60655093618,25511.979706504477,0.0
38,14,2,1,33.815890027638034,-4.318524699556531,-10.157826004470458,4.318383447033169,82.93017891887433,123.22770143824948,6364.804820425163,8036.605736979482,1.7339958861831408e-10,11417.58,10275.822,2983.830522937472,4125.58851795534,1989.2203486249812,1989.2203486248295,1989.2203627856684,1614.4406774386982,1491.9152720892512,281.08474624854824,374.7796616647112,0.0,0.899044741596299,1.1351908396172803,1.3790619716789376e-8,-5.5951456849186625e6,-31985.15092661973,-133862.4568361508,-52262.60655093443,25511.97970650463,0.0
39,15,2,1,33.815890027638034,-4.318524699818624,-10.157826004471337,4.318383449925468,82.93017891887435,123.22770143825,7647.062552866084,6876.8080045395955,1.7339958861830612e-10,11540.04,10386.036,2983.830522937472,4137.834517961479,1989.2203486249812,1989.2203486248295,1989.2203627856684,1614.4406774386982,1491.9152720892512,281.08474624854847,374.7796616647115,0.0,1.0801467685523676,0.9713483958948927,1.379061971683419e-8,-5.653390293774895e6,-32042.038078945894,-133809.5739012444,-52262.60655093694,25511.97970650452,0.0
40,16,2,1,33.815890027638034,-4.318524702072429,-10.15782600447138,4.318383475236268,82.93017891887435,123.22770143825,8306.033688280462,6728.156869134228,1.7339958861830395e-10,12050.36,10845.324,2983.830522937472,4188.866518015162,1989.2203486249812,1989.2203486248295,1989.2203627856684,1614.4406774386982,1491.9152720892512,281.08474624854847,374.7796616647115,0.0,1.173034858838946,0.9501963078218978,1.3790619717224826e-8,-5.895705807166866e6,-32213.70888857269,-133589.1980574973,-52262.60655093705,25511.97970650452,0.0
41,17,2,1,33.815890027638034,-4.318527774215977,-10.157826004470213,4.318418100065721,82.93017891887435,123.22770143825,8200.03491104929,7674.635658653985,1.7339958861831067e-10,12890.839999999998,11363.16655576451,2983.830522937472,4511.504036824417,1989.2203486249812,1989.2203486248295,1989.2203627856684,1614.4406774386982,1491.9152720892512,281.08474624854847,374.7796616647115,0.0,0.8993318609354901,0.8417091443843674,1.3790620249933787e-8,-6.293372255690973e6,-32280.3728856589,-132195.77848448034,-52262.606550934725,25511.97970650452,0.0
42,18,2,1,33.815890027638034,-4.31852777419845,-10.157826004467937,4.318418099918858,82.93017891887419,123.22770143824931,7458.851148344855,9377.479421358368,1.73399588618318e-10,13852.500000000002,11363.166556032284,2983.830522937472,5473.16403655641,1989.2203486249812,1989.2203486248295,1989.2203627856684,1614.440677438698,1491.9152720892512,281.0847462485484,374.77966166471134,0.0,0.8180441262738896,1.0284682999263168,1.379062024993133e-8,-6.746207710679585e6,-32280.372887327743,-128042.92853628426,-52262.60655092946,25511.97970650463,0.0
43,19,2,1,33.815890027638034,-4.318527774196075,-10.157826004466596,4.318418099902808,82.93017891887426,123.22770143825,7320.542098022514,10284.548471680702,1.7339958861832018e-10,14621.26,11363.166556062199,2983.830522937472,6241.924036526469,1989.2203486249812,1989.2203486248295,1989.2203627856684,1614.4406774386982,1491.9152720892512,281.0847462485484,374.7796616647114,0.0,0.8028752809295838,1.1279505851998692,1.3790620249931092e-8,-7.106545762419242e6,-32280.372887510115,-124723.10143801582,-52262.60655092762,25511.979706504477,0.0
44,20,2,1,33.815890027638034,-4.3185277741895804,-10.157826004464823,4.318418099899798,82.93017891887433,123.22770143824948,6149.575556129178,11739.415013574036,1.7339958861833228e-10,14905.16,11363.166556068343,2983.830522937472,6525.824036520315,1989.2203486249812,1989.2203486248295,1989.2203627856684,1614.4406774386982,1491.9152720892512,281.08474624854824,374.7796616647112,0.0,0.674450331578555,1.2875120040771435,1.3790620249930929e-8,-7.23924360415674e6,-32280.372887544327,-123497.10253948392,-52262.60655092326,25511.97970650463,0.0
45,21,2,1,33.815890027638034,-4.31852777418682,-10.157826004459993,4.3184180999027175,82.93017891887426,123.22770143825,3798.02218831459,13764.20838138863,1.733995886183392e-10,14578.4,11363.166556061124,2983.830522937472,6199.064036527545,1989.2203486249812,1989.2203486248295,1989.2203627856684,1614.4406774386982,1491.9152720892512,281.0847462485484,374.7796616647114,0.0,0.4165453645073285,1.5095797004687483,1.3790620249931001e-8,-7.086495042103205e6,-32280.37288751115,-124908.18883775908,-52262.60655091453,25511.979706504477,0.0
46,22,2,1,33.815890027638034,76.75003387242278,45.14742856973752,4.318417703115021,82.93017890596856,123.22770142095686,2225.630248184529,14223.66435999478,292.25585151485967,13757.72,11363.166556021975,2983.830522932715,5086.128069741776,1989.2203486218102,1989.2203486216586,1989.2203627648591,1614.440677420099,1491.9152720736442,281.08474625413385,374.7796616721587,0.0,-180428.39799999967,-1.1530904453949395e6,-224.68748227645847,-5.5863609494946925e6,-32280.377396275842,2166.1972537445545,57751.73202134279,25511.97970703546,0.0
47,23,2,1,33.815890027638034,101.37090900602445,63.59701946930686,4.374703791763548,97.93709253335818,143.23693480769836,136.95642067460443,11113.863127508424,3266.7004151742094,12744.519999999999,11250.819540045391,1773.0000163632114,0.0014288694249634127,1182.0000109088076,1182.0000109086807,1181.9999998360204,4.000994582922875e-9,886.4999998770152,886.4999988876668,1181.999998516854,0.0,-14482.540630827687,-1.175242266969119e6,-48098.14431692922,-4.8773079352165405e6,-31643.957417503123,-7656.6925392403355,-41169.8656882005,80461.02284644311,0.0
48,24,2,1,33.815890027638034,102.36471058135261,64.34237106311872,4.969839458636491,98.68244412734573,144.23073693289,0.0,10060.323803423656,3502.63616213704,11789.96,10060.323821826672,1773.0000163629034,2.508006465580645e-8,1182.0000109086022,1182.0000109084763,1181.9999998359197,3.811176016104436e-9,886.4999998769397,886.49999888768,1181.9999985168702,0.0,0.0,-1.07982032869707e6,-51461.8126282696,-4.514350210832276e6,-25302.51507188855,-7656.699764916921,-41169.86568830954,80461.02284655505,0.0
49,1,3,1,102.1231293972412,130.36488818672007,87.65968093167169,9.655130153898437,117.36540124214432,175.3205345152902,0.0,689.739895405725,10150.080055911796,10433.82,689.7398966616654,405.9999842872581,7.198024900492033e-10,270.6666561915054,270.66665619147074,270.6666503274117,5.770017617012197e-10,202.99998774555874,1569.9999999999634,270.66663877595926,0.0,0.0,-96577.3928049659,-242600.4616617586,-3.7206254725991366e6,-118.93521075010631,-1753.3109033713663,-9427.514298589034,-81122.09012620003,0.0
50,2,3,1,102.1231293972412,130.542699089101,87.92639715858195,9.562576960484305,117.36540124214001,175.67615615158303,0.0,874.8463325379913,10192.29361844081,10661.14,874.8463341324411,405.99998428704674,7.325122719151956e-10,270.66665619136444,270.6666561913298,270.66665032729156,5.770017617012197e-10,202.99998774546864,1569.9999999999654,270.6666387758011,0.0,0.0,-122570.58692120257,-244409.00573010347,-3.7967611264087213e6,-191.3389154991346,-1753.3108690862682,-9427.514298668582,-81680.41609519959,0.0
51,3,3,1,102.1231293972412,133.8327407412243,92.86145992894279,9.776036658994249,117.36540124215003,182.25623984898982,0.0,447.92681949845496,10973.373132258923,11015.3,447.9268203121668,405.99998428490227,7.03848847693764e-10,270.6666561899348,270.6666561899002,270.6666503262355,5.770017617012164e-10,202.99998774467664,1569.9999999999827,270.66663877441135,0.0,0.0,-64326.2229129415,-279226.8972107165,-3.8817711683006925e6,-50.159578114453325,-1753.3109481621213,-9427.514299361046,-92011.14750028981,0.0
52,4,3,1,102.1231293972412,136.6127223387868,97.03143246192863,9.875870420031903,117.36540124215475,187.81620322740753,0.0,248.25924315391325,11633.36070896794,11475.619999999999,248.2592436024321,405.99998428423305,6.911992536341196e-10,270.66665618948866,270.66665618945405,270.6666503259108,5.770017617012164e-10,202.9999877444331,1569.999999999988,270.66663877398406,0.0,0.0,-36367.14716898615,-310649.98905053944,-4.0054819932940705e6,-15.40815262305432,-1753.3109851450208,-9427.514299573697,-100740.29000445479,0.0
53,5,3,1,102.1231293972412,138.20830023539804,99.42479919160013,9.791661247948632,117.36540124215092,191.0073588673729,0.0,416.6776330990755,12012.162318714578,12022.839999999998,416.67763385563137,405.9999842840247,7.018386345258273e-10,270.6666561893498,270.6666561893152,270.6666503257936,5.770017617012114e-10,202.99998774434522,1569.9999999999898,270.6666387738297,0.0,0.0,-61668.27364963523,-329514.09145003464,-4.169077867515846e6,-43.4050356063176,-1753.31095394996,-9427.514299651502,-105750.40435921968,0.0
54,6,3,1,102.1231293972412,140.71363313924866,103.18279856772826,9.806533238900428,117.36540124215162,196.01802470267472,0.0,386.9336431126487,12606.946308755134,12587.880000000001,386.9336438148029,405.9999842837512,6.999358861754172e-10,270.66665618916744,270.6666561891328,270.6666503256577,5.770017617012247e-10,202.99998774424327,1569.9999999999916,270.6666387736508,0.0,0.0,-58241.31633861925,-360353.5686750491,-4.3245852680611145e6,-37.42938765035524,-1753.3109594576526,-9427.514299741026,-113617.14972066449,0.0
55,7,3,1,102.1231293972412,143.17754414115876,106.87866511720941,9.840588298487937,117.36540124215325,200.94584676899842,0.0,318.82350542645474,13191.896446565677,13104.720000000001,318.8235060040356,405.9999842835402,6.956174462804597e-10,270.66665618902675,270.66665618899214,270.66665032555557,5.770017617012164e-10,202.99998774416667,1569.999999999993,270.6666387735162,0.0,0.0,-48785.77737821767,-392136.5415803576,-4.461391265894474e6,-25.412090578968673,-1753.3109720745888,-9427.514299808281,-121353.83036480818,0.0
56,8,3,1,102.1231293972412,144.73234757109563,109.21087027072905,9.846879036134805,117.36540124215348,204.05545364055018,0.0,306.2420267138246,13561.017925301203,13461.26,306.2420272683917,405.9999842834275,6.948255575375878e-10,270.66665618895166,270.66665618891705,270.66665032549946,5.770017617012214e-10,202.99998774412458,1569.9999999999936,270.66663877344223,0.0,0.0,-47338.655644053804,-412934.2694240834,-4.555843337950613e6,-23.44602957500365,-1753.3109744057874,-9427.514299845348,-126235.91315315309,0.0
57,9,3,1,102.1231293972412,138.89486082872236,100.45463906911411,9.12782857290346,117.36540124211773,192.3804787042226,1438.1013585648916,306.2420267138185,12175.156563829481,13513.5,1744.3433887408278,405.9999842841418,7.987632811836776e-10,270.66665618942784,270.6666561893932,270.666650325752,5.770017617012114e-10,202.999987744314,1569.9999999999902,270.66663877377493,0.0,-212871.63072690705,-45330.76840198395,-337817.10664674966,-4.651525945378561e6,-760.6829982435429,-1753.3106798985136,-9427.514299683426,-107906.20250308921,0.0
58,10,3,1,102.1231293972412,127.27532666635031,83.02533488448624,7.649278775927446,117.36540124204633,169.14134670928738,4553.983706023674,147.4601659776684,9416.595521851243,13172.22,4701.443881472564,945.8194350377347,1.153633296748299e-9,630.5462900251565,630.5462900251218,630.5462786213083,5.770017168145268e-10,472.9097089659812,1300.0902916411433,630.546272609227,0.0,-614444.454725806,-19896.0047129897,-212374.30371528375,-4.692727171918467e6,-5525.890273304656,-4084.5187880962767,-21962.352596043034,-11443.632820024039,0.0
59,11,3,1,102.1231293972412,115.54456368745369,74.22726135986713,6.0635851522512905,108.56733442542286,157.41059066126726,7772.589263136496,100.24280893648806,6631.627895987055,12731.460000000001,7872.832087965435,1773.0000163618768,2.2052106148572655e-9,1182.0000109079178,1182.00001090788,1181.9999998350952,7.75032545377895e-10,886.4999998763213,886.4999988876435,1181.9999985168324,0.0,-945210.1919813958,-12190.34242925855,-118245.59651237493,-4.692066417031232e6,-15495.361853575065,-7656.700870998655,-41169.865688022604,80461.02284867328,0.0
60,12,3,1,102.1231293972412,102.22000463509998,64.2338410751103,4.746202479689295,98.57391413975746,144.0860302807021,10374.879138916685,132.7190576290173,3468.2817661949957,12202.880000000001,10507.598217762903,1773.0000163630493,1.3028301835572362e-8,1182.0000109086996,1182.0000109086577,1181.9999998356059,1.2703221900741744e-9,886.4999998767044,886.4999988875466,1181.9999985167167,0.0,-1.1097614707642687e6,-14196.454206425118,-50957.44895353919,-4.6679236994704325e6,-27602.38838442039,-7656.698516539269,-41169.865687210826,80461.02284838057,0.0
61,13,3,1,102.1231293972412,-4.318524699370201,0.09122665490546858,4.318383433799998,82.93017891918306,123.22770143773306,14739.402694367735,42.387863032896945,5.742594418145816e-11,11797.960000000001,10618.164,2983.830522937649,4163.626517928266,1989.2203486250994,1989.2203486250492,1989.2203627862798,1614.440677438711,1491.9152720897098,281.08474624850567,374.77966166466763,0.0,2.0821701260720147,0.00598794564103855,4.567135161003269e-9,-5.775939956460183e6,-32141.984802304498,-154085.81832604384,-31874.9823004223,25511.979706762722,0.0
62,14,3,1,102.1231293972412,-4.318524699161741,0.09122665490247286,4.318383431364977,82.93017891918292,123.22770143773289,14505.3342065433,74.09635085646256,5.742594418145299e-11,11595.599999999999,10436.039999999999,2983.830522937649,4143.390517923103,1989.2203486250994,1989.2203486250492,1989.2203627862798,1614.4406774387107,1491.9152720897098,281.0847462485057,374.77966166466774,0.0,2.0491366046771873,0.010467428233766896,4.567135160990887e-9,-5.679803460801599e6,-32065.845054537836,-154173.2051426935,-31874.982300428208,25511.979706762737,0.0
63,15,3,1,102.1231293972412,-4.318524699282397,0.09122665490227591,4.31838343273262,82.93017891918299,123.22770143773306,14353.15051557939,350.660041820863,5.742594418145361e-11,11719.980000000001,10547.982,2983.830522937649,4155.828517926005,1989.2203486250994,1989.2203486250492,1989.2203627862798,1614.440677438711,1491.9152720897098,281.0847462485056,374.7796616646676,0.0,2.0276200517691905,0.04953653425286575,4.567135160997865e-9,-5.738905609104597e6,-32114.60821435711,-154119.49308423774,-31874.98230042876,25511.9797067627,0.0
